区分,薬価基準収載医薬品コード,成分名,規格,Unnamed: 4,Unnamed: 5,Unnamed: 6,品名,メーカー名,診療報酬において加算等の算定対象となる後発医薬品,先発医薬品,同一剤形・規格の後発医薬品がある先発医薬品,薬価,経過措置による使用期限,備考
外用薬,2649735S3241,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,,,,ロキソプロフェンナトリウムテープ１００ｍｇ「日医工」,日医工,★,,,17.6,,
外用薬,2649735S3268,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,,,,ロキソプロフェンＮａテープ１００ｍｇ「三友」,三友薬品,★,,,17.6,,
外用薬,2649735S3276,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,,,,ロキソプロフェンＮａテープ１００ｍｇ「久光」,久光製薬,★,,,17.6,,
外用薬,2649735S3284,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,,,,ロキソプロフェンＮａテープ１００ｍｇ「ＱＱ」,救急薬品工業,★,,,17.6,,
外用薬,2649735S3292,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,,,,ロキソプロフェンＮａテープ１００ｍｇ「ＤＳＥＰ」,第一三共エスファ,★,,,17.6,,
外用薬,2649735S3306,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,,,,ロキソプロフェンＮａテープ１００ｍｇ「ＴＷ」,東和薬品,★,,,17.6,,
外用薬,2649735S4027,ロキソプロフェンナトリウム水和物,２０ｃｍ×１４ｃｍ１枚,,,,ロキソプロフェンＮａパップ２００ｍｇ「三笠」,三笠製薬,後発品,,,25.4,R8.3.31まで,
外用薬,2649735S4035,ロキソプロフェンナトリウム水和物,２０ｃｍ×１４ｃｍ１枚,,,,ロキソプロフェンＮａパップ２００ｍｇ「ラクール」,東光薬品工業,後発品,,,27.5,,
外用薬,2649736Q1025,カンタリジン,０．７１％０．４５ｍＬ１管,,,,ワイキャンス外用液０．７１％,鳥居薬品,,先発品,,14995.6,,R7.11.12収載
外用薬,2649800N1029,ヒドロコルチゾン・クロタミトン,１ｇ,,,,オイラックスＨクリーム,日新製薬（山形）,,,,14.4,,
外用薬,2649801M1028,デキサメタゾン・脱脂大豆乾留タール,１ｇ,,,,グリメサゾン軟膏,藤永製薬,,,,23.7,,
外用薬,2649803X1015,アクリノール・チンク油,１ｇ,局,,,アクリノール・チンク油,,,,,6.6,,
外用薬,2649804X1010,フェノール・亜鉛華リニメント,１０ｇ,局,,,フェノール・亜鉛華リニメント,,,,,12.4,,
外用薬,2649804X1192,フェノール・亜鉛華リニメント,１０ｇ,局,,,フェノール・亜鉛華リニメント「ニッコー」,日興製薬,,,,20.3,,
外用薬,2649804X1206,フェノール・亜鉛華リニメント,１０ｇ,局,,,カチリ「ヨシダ」,吉田製薬,,,,30.5,,
外用薬,2649805M1026,トコフェロール・ビタミンＡ油,１ｇ,,,,ユベラ軟膏,アルフレッサファーマ,,,,2.5,,
外用薬,2649843S1039,パップ剤,１０ｇ,,,,ＭＳ温シップ「タイホウ」,岡山大鵬薬品,後発品,,,8.9,,
外用薬,2649843S1055,パップ剤,１０ｇ,,,,ＭＳ温シップ「タカミツ」,タカミツ,後発品,,,8.9,,
外用薬,2649843S1071,パップ剤,１０ｇ,,,,ラクール温シップ,東光薬品工業,後発品,,,8.9,,
外用薬,2649852M1020,混合死菌製剤,１ｇ,,,,エキザルベ,マルホ,,,,29.8,,
外用薬,2649855Q1026,カラミン,１０ｍＬ,,,※,カラミンローション（丸石）,丸石製薬,,,,10.7,,
外用薬,2649858M1036,サリチル酸メチル・グリチルレチン酸配合剤,１０ｇ,,,,スチックゼノールＡ,三笠製薬,,,,36.2,,
外用薬,2649865N1023,副腎エキス・ヘパリン類似物質配合剤,１ｇ,,,,ゼスタッククリーム,三笠製薬,後発品,,,5.1,,
外用薬,2649866M1022,ヒドロコルチゾン酢酸エステル・フラジオマイシン配合剤,１ｇ,,,,強力レスタミンコーチゾンコーワ軟膏,興和,,,,11.9,,
外用薬,2649873M1030,紫雲膏,１ｇ,,,,ツムラ紫雲膏,ツムラ,,,,12.5,,
外用薬,2649895S1028,パップ剤,１０ｇ,,,,ＭＳ冷シップ「タイホウ」,岡山大鵬薬品,後発品,,,8.9,,
外用薬,2649895S1044,パップ剤,１０ｇ,,,,ＭＳ冷シップ「タカミツ」,タカミツ,後発品,,,8.9,,
外用薬,2649895S1052,パップ剤,１０ｇ,,,,ラクール冷シップ,東光薬品工業,後発品,,,8.9,,
外用薬,2649896S1022,エスフルルビプロフェン・ハッカ油,１０ｃｍ×１４ｃｍ１枚,,,,ロコアテープ,大正製薬,,先発品,,33.3,,
外用薬,2649950M1143,ヘパリン類似物質,１ｇ,,,,ヒルドイドゲル０．３％,マルホ,,準先発品,○,10.8,,
外用薬,2649950M1208,ヘパリン類似物質,１ｇ,,,,ヘパリン類似物質ゲル０．３％「日医工」,帝國製薬,後発品,,,7.8,,
外用薬,2649950M1216,ヘパリン類似物質,１ｇ,,,,ヘパリン類似物質ゲル０．３％「ケンエー」,健栄製薬,後発品,,,5.1,,
外用薬,2649976X1012,タンニン酸,１ｇ,局,,,タンニン酸,,,,,11.5,,
外用薬,2652700X1043,サリチル酸,１０ｇ,局,,,サリチル酸「ケンエー」,健栄製薬,,,,23.8,,
外用薬,2652701M1025,サリチル酸,５％１０ｇ,,,,５％サリチル酸ワセリン軟膏東豊,東豊薬品,後発品,,,42.0,,
外用薬,2652701M2021,サリチル酸,１０％１０ｇ,,,,１０％サリチル酸ワセリン軟膏東豊,東豊薬品,後発品,,,43.1,,
外用薬,2653700X1016,チアントール,１０ｇ,局,,,チアントール,,,,,29.3,,
外用薬,2654700X1013,モクタール,１０ｇ,,,,モクタール,,,,,24.9,R8.3.31まで,
外用薬,2655700N1176,クロトリマゾール,１％１ｇ,,,,エンペシドクリーム１％,バイエル薬品,,先発品,○,11.3,,
外用薬,2655700N1192,クロトリマゾール,１％１ｇ,,,,クロトリマゾールクリーム１％「イワキ」,岩城製薬,後発品,,,8.1,,
外用薬,2655702N1060,ミコナゾール硝酸塩,１％１ｇ,,,,フロリードＤクリーム１％,持田製薬,,先発品,,9.8,,
外用薬,2655706N1041,オキシコナゾール硝酸塩,１％１ｇ,,,,オキナゾールクリーム１％,田辺ファーマ,,先発品,,10.6,,
外用薬,2655706Q1048,オキシコナゾール硝酸塩,１％１ｍＬ,,,,オキナゾール外用液１％,田辺ファーマ,,先発品,,10.6,,
外用薬,2655707N1038,スルコナゾール硝酸塩,１％１ｇ,,,,エクセルダームクリーム１％,田辺ファーマ,,先発品,,17.7,,
外用薬,2655707Q1034,スルコナゾール硝酸塩,１％１ｍＬ,,,,エクセルダーム外用液１％,田辺ファーマ,,先発品,,17.7,,
外用薬,2655708N1016,ビホナゾール,１％１ｇ,,,,ビホナゾール１％クリーム,,後発品,,,8.3,,
外用薬,2655708N1261,ビホナゾール,１％１ｇ,,,,マイコスポールクリーム１％,バイエル薬品,,先発品,○,14.9,,
外用薬,2655708N1318,ビホナゾール,１％１ｇ,,,,ビホナゾールクリーム１％「イワキ」,岩城製薬,後発品,,,10.9,,
外用薬,2655708Q1012,ビホナゾール,１％１ｍＬ,,,,ビホナゾール１％液,,後発品,,,10.9,,
外用薬,2655709N1010,ケトコナゾール,２％１ｇ,,,,ケトコナゾール２％クリーム,,後発品,,,13.3,,
外用薬,2655709N1053,ケトコナゾール,２％１ｇ,局,,,ニゾラールクリーム２％,帝國製薬,,先発品,○,16.0,,
外用薬,2655709Q1017,ケトコナゾール,２％１ｇ,,,,ケトコナゾール２％ローション,,後発品,,,13.3,,
外用薬,2655709Q1025,ケトコナゾール,２％１ｇ,局,,,ニゾラールローション２％,岩城製薬,,先発品,○,22.1,,
外用薬,2655709Q1076,ケトコナゾール,２％１ｇ,局,,,ケトコナゾール外用液２％「ＮＲ」,東光薬品工業,★,,,22.1,,
外用薬,2655709R1039,ケトコナゾール,２％１ｇ,局,,,ケトコナゾール外用ポンプスプレー２％「日本臓器」,日本臓器製薬,後発品,,,27.3,R8.3.31まで,
外用薬,2655709R1047,ケトコナゾール,２％１ｇ,局,,,ケトコナゾール外用ポンプスプレー２％「ＮＲ」,東光薬品工業,後発品,,,27.3,,
外用薬,2655710M1034,ラノコナゾール,１％１ｇ,局,,,アスタット軟膏１％,マルホ,,先発品,,19.1,,
外用薬,2655710M1042,ラノコナゾール,１％１ｇ,局,,,ラノコナゾール軟膏１％「イワキ」,岩城製薬,★,,,24.2,,
外用薬,2655710N1030,ラノコナゾール,１％１ｇ,局,,,アスタットクリーム１％,マルホ,,先発品,,19.1,,
外用薬,2655710N1048,ラノコナゾール,１％１ｇ,局,,,ラノコナゾールクリーム１％「イワキ」,岩城製薬,★,,,24.2,,
外用薬,2655710Q1036,ラノコナゾール,１％１ｍＬ,局,,,アスタット外用液１％,マルホ,,先発品,,19.1,,
外用薬,2655710Q1044,ラノコナゾール,１％１ｍＬ,局,,,ラノコナゾール外用液１％「イワキ」,岩城製薬,★,,,24.2,,
外用薬,2655711M1039,ネチコナゾール塩酸塩,１％１ｇ,,,,アトラント軟膏１％,久光製薬,,先発品,,24.3,,
外用薬,2655711N1034,ネチコナゾール塩酸塩,１％１ｇ,,,,アトラントクリーム１％,久光製薬,,先発品,,24.3,,
外用薬,2655711Q1030,ネチコナゾール塩酸塩,１％１ｍＬ,,,,アトラント外用液１％,久光製薬,,先発品,,24.3,,
外用薬,2655712M1025,ルリコナゾール,１％１ｇ,,,,ルリコン軟膏１％,サンファーマ,,先発品,○,28.8,,
外用薬,2655712M1033,ルリコナゾール,１％１ｇ,,,,ルリコナゾール軟膏１％「イワキ」,岩城製薬,後発品,,,16.4,,
外用薬,2655712N1020,ルリコナゾール,１％１ｇ,,,,ルリコンクリーム１％,サンファーマ,,先発品,○,28.8,,
外用薬,2655712N1039,ルリコナゾール,１％１ｇ,,,,ルリコナゾールクリーム１％「イワキ」,岩城製薬,後発品,,,16.4,,
外用薬,2655712Q1027,ルリコナゾール,１％１ｍＬ,,,,ルリコン液１％,サンファーマ,,先発品,,28.8,,
外用薬,2659700X1010,イオウ,１０ｇ,局,,,イオウ,,,,,11.7,,
外用薬,2659705M1032,トルナフタート,２％１ｇ,,,,ハイアラージン軟膏２％,長生堂製薬,,,,7.4,R8.3.31まで,
外用薬,2659705Q1018,トルナフタート,２％１ｍＬ,局,,,トルナフタート液,,,,,5.7,,
外用薬,2659708N1015,ブテナフィン塩酸塩,１％１ｇ,,,,ブテナフィン塩酸塩１％クリーム,,後発品,,,15.2,R8.3.31まで,
外用薬,2659708N1066,ブテナフィン塩酸塩,１％１ｇ,局,,,ボレークリーム１％,久光製薬,,先発品,,23.0,,
外用薬,2659708N1082,ブテナフィン塩酸塩,１％１ｇ,局,,,メンタックスクリーム１％,科研製薬,,先発品,,22.0,,
外用薬,2659708Q1011,ブテナフィン塩酸塩,１％１ｍＬ,,,,ブテナフィン塩酸塩１％液,,後発品,,,15.2,R8.3.31まで,
外用薬,2659708Q1054,ブテナフィン塩酸塩,１％１ｍＬ,局,,,ボレー外用液１％,久光製薬,,先発品,,23.0,,
外用薬,2659708R1050,ブテナフィン塩酸塩,１％１ｍＬ,局,,,ボレースプレー１％,久光製薬,,先発品,,41.1,,
外用薬,2659710N1012,テルビナフィン塩酸塩,１％１ｇ,,,,テルビナフィン塩酸塩１％クリーム,,後発品,,,9.5,,
外用薬,2659710N1152,テルビナフィン塩酸塩,１％１ｇ,局,,,ラミシールクリーム１％,サンファーマ,,先発品,○,18.5,,
外用薬,2659710N1179,テルビナフィン塩酸塩,１％１ｇ,局,,,テルビナフィン塩酸塩クリーム１％「Ｆ」,富士製薬工業,後発品,,,13.0,R8.3.31まで,
外用薬,2659710N1217,テルビナフィン塩酸塩,１％１ｇ,局,,,テルビナフィン塩酸塩クリーム１％「トーワ」,東和薬品,後発品,,,13.0,,
外用薬,2659710N1250,テルビナフィン塩酸塩,１％１ｇ,局,,,テルビナフィン塩酸塩クリーム１％「ＶＴＲＳ」,ヴィアトリス・ヘルスケア,後発品,,,13.0,R8.3.31まで,
外用薬,2659710Q1019,テルビナフィン塩酸塩,１％１ｇ,,,,テルビナフィン塩酸塩１％液,,後発品,,,9.5,,
外用薬,2659710Q1078,テルビナフィン塩酸塩,１％１ｇ,局,,,ラミシール外用液１％,サンファーマ,,先発品,○,18.5,,
外用薬,2659710Q1094,テルビナフィン塩酸塩,１％１ｇ,局,,,テルビナフィン塩酸塩外用液１％「Ｆ」,富士製薬工業,後発品,,,13.0,,
外用薬,2659710Q1116,テルビナフィン塩酸塩,１％１ｇ,局,,,テルビナフィン塩酸塩外用液１％「トーワ」,東和薬品,後発品,,,13.0,,
外用薬,2659711N1033,アモロルフィン塩酸塩,０．５％１ｇ,,,,ペキロンクリーム０．５％,テイカ製薬,,先発品,,22.9,,
外用薬,2659712N1020,リラナフタート,２％１ｇ,,,,ゼフナートクリーム２％,全薬工業,,先発品,,25.4,,
外用薬,2659712Q1026,リラナフタート,２％１ｍＬ,,,,ゼフナート外用液２％,全薬工業,,先発品,,25.4,,
外用薬,2659800M1011,イオウ・サリチル酸・チアントール,１ｇ,局,,,イオウ・サリチル酸・チアントール軟膏,,,,,3.2,,
外用薬,2661700X1018,酢酸,１０ｍＬ,局,,,酢酸,,,,,2.8,,
外用薬,2661700X1050,酢酸,１０ｍＬ,局,,,酢酸「ケンエー」,健栄製薬,,,,4.2,,
外用薬,2661700X1069,酢酸,１０ｍＬ,局,,,酢酸「コザカイ・Ｍ」,小堺製薬,,,,4.2,,
外用薬,2661700X1107,酢酸,１０ｍＬ,局,,,酢酸「タイセイ」,大成薬品工業,,,,3.4,,
外用薬,2661700X1239,酢酸,１０ｍＬ,局,,※,酢酸（山善）,山善製薬,,,,6.3,,
外用薬,2661700X1271,酢酸,１０ｍＬ,局,,,酢酸「昭和」（Ｍ）,昭和製薬,,,,4.9,,
外用薬,2661700X1298,酢酸,１０ｍＬ,局,,,酢酸「ニッコー」,日興製薬,,,,5.7,,
外用薬,2661700X1310,酢酸,１０ｍＬ,局,,,酢酸「ヨシダ」,吉田製薬,,,,4.9,,
外用薬,2661700X1352,酢酸,１０ｍＬ,局,,,酢酸「日医工」,日医工,,,,4.2,,
外用薬,2661701X1012,サリチル酸絆創膏,２５ｃ㎡１枚,局,,,サリチル酸絆創膏,,,,,70.6,,
外用薬,2661702X1017,氷酢酸,１０ｇ,局,,,氷酢酸,,,,,7.7,,
外用薬,2661702X1068,氷酢酸,１０ｇ,局,,,氷酢酸「ケンエー」,健栄製薬,,,,8.1,,
外用薬,2661702X1084,氷酢酸,１０ｇ,局,,※,氷酢酸（小堺）,小堺製薬,,,,10.2,,
外用薬,2661702X1130,氷酢酸,１０ｇ,局,,,氷酢酸「タイセイ」,大成薬品工業,,,,8.1,,
外用薬,2661702X1327,氷酢酸,１０ｇ,局,,,氷酢酸「ニッコー」,日興製薬,,,,8.3,,
外用薬,2661702X1408,氷酢酸,１０ｇ,局,,,氷酢酸「東豊」,東豊薬品,,,,10.2,,
外用薬,2662700X1015,カリ石ケン,１０ｇ,局,,,カリ石ケン,,,,,21.9,,
外用薬,2662701X1010,グリセリンカリ,１０ｍＬ,局,,,グリセリンカリ液,,,,,5.3,,
外用薬,2662701X1052,グリセリンカリ,１０ｍＬ,局,,,グリセリンカリ液「ケンエー」,健栄製薬,,,,10.6,,
外用薬,2662701X1206,グリセリンカリ,１０ｍＬ,局,,※,グリセリンカリ液（山善）,山善製薬,,,,11.1,,
外用薬,2662702X1014,水酸化カリウム,１０ｇ,局,,,水酸化カリウム,,,,,11.8,,
外用薬,2663700X1012,硝酸銀,１ｇ,局,,,硝酸銀,,,,,183.5,,
外用薬,2669700X1016,イオウ・カンフル,１０ｍＬ,局,,,イオウ・カンフルローション,,,,,29.6,,
外用薬,2669701M1073,尿素,１０％１ｇ,,,,パスタロンソフト軟膏１０％,佐藤製薬,,先発品,,4.0,,
外用薬,2669701M2100,尿素,２０％１ｇ,,,,パスタロンソフト軟膏２０％,佐藤製薬,,先発品,,4.2,,
外用薬,2669701N1010,尿素,１０％１ｇ,,,,尿素１０％クリーム,,後発品,,,2.9,,
外用薬,2669701N1044,尿素,１０％１ｇ,,,,ウレパールクリーム１０％,大塚製薬工場,,先発品,○,3.9,,
外用薬,2669701N2016,尿素,２０％１ｇ,,,,尿素２０％クリーム,,後発品,,,3.3,,
外用薬,2669701N2040,尿素,２０％１ｇ,,,,パスタロンクリーム２０％,佐藤製薬,,先発品,○,4.2,,
外用薬,2669701N2067,尿素,２０％１ｇ,,,,ケラチナミンコーワクリーム２０％,興和,,先発品,○,4.0,,
外用薬,2669701Q1040,尿素,１０％１ｇ,,,,ウレパールローション１０％,大塚製薬工場,,先発品,,3.9,,
外用薬,2669701Q1059,尿素,１０％１ｇ,,,,パスタロンローション１０％,佐藤製薬,,先発品,,4.0,,
外用薬,2669702X1015,尿素,１０ｇ,局,,,尿素,,,,,7.7,,
外用薬,2679701Q1055,カルプロニウム塩化物,５％１ｍＬ,,,,フロジン外用液５％,ニプロファーマ,後発品,,,17.6,,
外用薬,2679701Q1080,カルプロニウム塩化物,５％１ｍＬ,,,,カルプロニウム塩化物外用液５％「ＣＨ」,長生堂製薬,後発品,,,8.6,,
外用薬,2691700M1053,タカルシトール水和物,０．０００２％１ｇ,局,,,ボンアルファ軟膏２μｇ／ｇ,岩城製薬,,先発品,,57.8,,
外用薬,2691700M2025,タカルシトール水和物,０．００２％１ｇ,局,,,ボンアルファハイ軟膏２０μｇ／ｇ,岩城製薬,,先発品,,155.5,,
外用薬,2691700N1059,タカルシトール水和物,０．０００２％１ｇ,,,,ボンアルファクリーム２μｇ／ｇ,岩城製薬,,先発品,,57.8,,
外用薬,2691700Q1047,タカルシトール水和物,０．０００２％１ｇ,局,,,ボンアルファローション２μｇ／ｇ,岩城製薬,,先発品,,57.8,,
外用薬,2691700Q2027,タカルシトール水和物,０．００２％１ｇ,局,,,ボンアルファハイローション２０μｇ／ｇ,岩城製薬,,先発品,,155.5,,
外用薬,2691701M1031,カルシポトリオール,０．００５％１ｇ,,,,ドボネックス軟膏５０μｇ／ｇ,レオファーマ,,先発品,,75.6,,
外用薬,2691702M1036,マキサカルシトール,０．００２５％１ｇ,,,,オキサロール軟膏２５μｇ／ｇ,マルホ,,先発品,○,50.2,,
外用薬,2691702M1052,マキサカルシトール,０．００２５％１ｇ,,,,マキサカルシトール軟膏２５μｇ／ｇ「イワキ」,岩城製薬,後発品,,,34.8,,
外用薬,2691702M1060,マキサカルシトール,０．００２５％１ｇ,,,,マキサカルシトール軟膏２５μｇ／ｇ「タカタ」,高田製薬,後発品,,,34.8,,
外用薬,2691702M1079,マキサカルシトール,０．００２５％１ｇ,,,,マキサカルシトール軟膏２５μｇ／ｇ「ＣＨ」,長生堂製薬,後発品,,,37.5,R8.3.31まで,
外用薬,2691702Q1020,マキサカルシトール,０．００２５％１ｇ,,,,オキサロールローション２５μｇ／ｇ,マルホ,,先発品,,50.2,,
外用薬,2699701M1021,メトキサレン,０．３％１ｇ,,,,オクソラレン軟膏０．３％,大正製薬,,,,20.0,,
外用薬,2699701Q1023,メトキサレン,０．３％１ｍＬ,,,,オクソラレンローション０．３％,大正製薬,,,,20.0,,
外用薬,2699701Q2038,メトキサレン,１％１ｍＬ,,,,オクソラレンローション１％,大正製薬,,,,35.5,,
外用薬,2699702M1034,トレチノイントコフェリル,０．２５％１ｇ,,,,オルセノン軟膏０．２５％,サンファーマ,,先発品,,40.3,,
外用薬,2699703M1039,ブクラデシンナトリウム,３％１ｇ,,,,アクトシン軟膏３％,ニプロファーマ,,先発品,,50.0,,
外用薬,2699704M1025,ヨウ素,０．９％１ｇ,,,,カデックス軟膏０．９％,スミス・アンド・ネフュー,,先発品,,52.6,,
外用薬,2699704M1033,ヨウ素,０．９％１ｇ,,,,ヨードコート軟膏０．９％,帝國製薬,,先発品,,47.6,,
外用薬,2699704M2021,ヨウ素,０．９％１ｇ,,,,カデックス軟膏分包４５ｍｇ,スミス・アンド・ネフュー,,先発品,,52.6,,
外用薬,2699704M3028,ヨウ素,０．９％１ｇ,,,,カデックス軟膏分包１５３ｍｇ,スミス・アンド・ネフュー,,先発品,,52.6,,
外用薬,2699705M1038,アルプロスタジル　アルファデクス,０．００３％１ｇ,,,,プロスタンディン軟膏０．００３％,小野薬品工業,,先発品,,34.3,,
外用薬,2699709M1028,タクロリムス水和物,０．１％１ｇ,,,,プロトピック軟膏０．１％,マルホ,,先発品,○,58.4,,
外用薬,2699709M1044,タクロリムス水和物,０．１％１ｇ,,,,タクロリムス軟膏０．１％「ＰＰ」,サンファーマ,後発品,,,35.2,,
外用薬,2699709M1052,タクロリムス水和物,０．１％１ｇ,,,,タクロリムス軟膏０．１％「イワキ」,岩城製薬,後発品,,,35.2,,
外用薬,2699709M1060,タクロリムス水和物,０．１％１ｇ,,,,タクロリムス軟膏０．１％「タカタ」,高田製薬,後発品,,,29.2,,
外用薬,2699709M2024,タクロリムス水和物,０．０３％１ｇ,,,,プロトピック軟膏０．０３％小児用,マルホ,,先発品,,72.6,,
外用薬,2699710R1028,トラフェルミン（遺伝子組換え）,２５０μｇ１瓶（溶解液付）,,,,フィブラストスプレー２５０,科研製薬,,先発品,,6118.7,,
外用薬,2699710R2024,トラフェルミン（遺伝子組換え）,５００μｇ１瓶（溶解液付）,,,,フィブラストスプレー５００,科研製薬,,先発品,,6907.7,,
外用薬,2699711N1020,アダパレン,０．１％１ｇ,,,,アダパレンクリーム０．１％「ニプロ」,ニプロ,後発品,,,19.4,,
外用薬,2699711Q1027,アダパレン,０．１％１ｇ,,,,ディフェリンゲル０．１％,マルホ,,先発品,○,50.1,,
外用薬,2699711Q1035,アダパレン,０．１％１ｇ,,,,アダパレンゲル０．１％「ＪＧ」,日本ジェネリック,後発品,,,19.4,,
外用薬,2699711Q1043,アダパレン,０．１％１ｇ,,,,アダパレンゲル０．１％「ＴＣＫ」,辰巳化学,後発品,,,21.8,,
外用薬,2699711Q1051,アダパレン,０．１％１ｇ,,,,アダパレンゲル０．１％「ＹＤ」,陽進堂,後発品,,,21.8,,
外用薬,2699711Q1078,アダパレン,０．１％１ｇ,,,,アダパレンゲル０．１％「テイコク」,ケミックス,後発品,,,19.4,,
外用薬,2699711Q1086,アダパレン,０．１％１ｇ,,,,アダパレンゲル０．１％「日新」,日新製薬（山形）,後発品,,,21.8,,
外用薬,2699711Q1094,アダパレン,０．１％１ｇ,,,,アダパレンゲル０．１％「ニプロ」,ニプロ,後発品,,,19.4,,
外用薬,2699711Q1108,アダパレン,０．１％１ｇ,,,,アダパレンゲル０．１％「イワキ」,岩城製薬,後発品,,,21.8,,
外用薬,2699711Q1116,アダパレン,０．１％１ｇ,,,,アダパレンゲル０．１％「東光」,東光薬品工業,後発品,,,21.8,,
外用薬,2699711Q1124,アダパレン,０．１％１ｇ,,,,アダパレンゲル０．１％「ニットー」,日東メディック,後発品,,,19.4,,
外用薬,2699711Q1132,アダパレン,０．１％１ｇ,,,,アダパレンゲル０．１％「ＫＭＰ」,共創未来ファーマ,後発品,,,19.4,,
外用薬,2699712Q1021,過酸化ベンゾイル,２．５％１ｇ,,,,ベピオゲル２．５％,マルホ,,先発品,,87.1,,
外用薬,2699712Q2028,過酸化ベンゾイル,２．５％１ｇ,,,,ベピオローション２．５％,マルホ,,先発品,,94.9,,
外用薬,2699712Q3024,過酸化ベンゾイル,５％１ｇ,,,,ベピオウォッシュゲル５％,マルホ,,先発品,,99.6,,R7.5.21収載
外用薬,2699713Q1026,メトロニダゾール,０．７５％１ｇ,,,,ロゼックスゲル０．７５％,マルホ,,先発品,○,71.6,,
外用薬,2699713Q1034,メトロニダゾール,０．７５％１ｇ,,,,メトロニダゾールゲル０．７５％「マルイシ」,丸石製薬,後発品,,,37.5,,
外用薬,2699714M1029,デルゴシチニブ,０．５％１ｇ,,,,コレクチム軟膏０．５％,塩野義製薬,,先発品,,143.0,,
外用薬,2699714M2025,デルゴシチニブ,０．２５％１ｇ,,,,コレクチム軟膏０．２５％,塩野義製薬,,先発品,,137.6,,
外用薬,2699715M1023,ジファミラスト,０．３％１ｇ,,,,モイゼルト軟膏０．３％,大塚製薬,,先発品,,136.7,,
外用薬,2699715M2020,ジファミラスト,１％１ｇ,,,,モイゼルト軟膏１％,大塚製薬,,先発品,,146.3,,
外用薬,2699716Q1020,パイナップル茎搾汁精製物,５ｇ１瓶（混合用ゲル付）,,,,ネキソブリッド外用ゲル５ｇ,科研製薬,,先発品,,162995.9,,
外用薬,2699717N1028,タピナロフ,１％１ｇ,,,,ブイタマークリーム１％,塩野義製薬,,先発品,,300.8,,
外用薬,2699801V1017,精製白糖・ポビドンヨード,１ｇ,,,,精製白糖・ポビドンヨード軟膏,,後発品,,,7.5,,
外用薬,2699801V1050,精製白糖・ポビドンヨード,１ｇ,,,,スクロードパスタ,日興製薬,後発品,,,9.7,,
外用薬,2699801V1165,精製白糖・ポビドンヨード,１ｇ,,,,ユーパスタ軟膏,テイカ製薬,,先発品,○,11.4,,
外用薬,2699802M1024,カルシポトリオール水和物・ベタメタゾンジプロピオン酸エステル,１ｇ,,,,ドボベット軟膏,レオファーマ,,先発品,,154.1,,
外用薬,2699802Q1026,カルシポトリオール水和物・ベタメタゾンジプロピオン酸エステル,１ｇ,,,,ドボベットゲル,レオファーマ,,先発品,,154.1,,
外用薬,2699802R1021,カルシポトリオール水和物・ベタメタゾンジプロピオン酸エステル,１ｇ,,,,ドボベットフォーム,レオファーマ,,先発品,,154.1,,
外用薬,2699803Q1020,クリンダマイシンリン酸エステル水和物・過酸化ベンゾイル,１ｇ,,,,デュアック配合ゲル,サンファーマ,,先発品,,99.5,,
外用薬,2699804M1023,マキサカルシトール・ベタメタゾン酪酸エステルプロピオン酸エステル,１ｇ,,,,マーデュオックス軟膏,マルホ,,先発品,,139.4,,
外用薬,2699805Q1020,アダパレン・過酸化ベンゾイル,１ｇ,,,,エピデュオゲル,マルホ,,先発品,,98.9,,
外用薬,3322700X1026,ゼラチン,５ｃｍ×２．５ｃｍ１枚,,,,スポンゼル,ＬＴＬファーマ,,,,245.0,R8.3.31まで,
外用薬,3322700X2022,ゼラチン,１０ｃｍ×７ｃｍ１枚,,,,スポンゼル,ＬＴＬファーマ,,,,756.6,R8.3.31まで,
外用薬,3322701X1020,ゼラチン,２ｃｍ×６ｃｍ×０．７ｃｍ１枚,,,,ゼルフォーム,ファイザー,,,,177.5,,
外用薬,3322701X2027,ゼラチン,８ｃｍ×１２．５ｃｍ×１ｃｍ１枚,,,,ゼルフォーム,ファイザー,,,,1132.7,,
外用薬,3323701X3136,トロンビン,５，０００単位１瓶,局,,,トロンビン経口・外用剤５千「Ｆ」,富士製薬工業,,,,754.9,,
外用薬,3323701X4124,トロンビン,１０，０００単位１瓶,局,,,トロンビン経口・外用剤１万「Ｆ」,富士製薬工業,,,,1135.4,,
外用薬,3323701X5015,トロンビン,２０，０００単位１瓶,局,,,トロンビン,,,,,1728.6,,
外用薬,3323701X6011,トロンビン,５，０００単位１袋,局,,,トロンビン,,,,,959.0,,
外用薬,3323701X7018,トロンビン,１０，０００単位１袋,局,,,トロンビン,,,,,1381.0,,
外用薬,3323702Q2024,トロンビン,５，０００単位５ｍＬ１キット,,,,トロンビン液モチダ　ソフトボトル５千,持田製薬,,,,1015.3,,
外用薬,3323702Q3020,トロンビン,１０，０００単位１０ｍＬ１キット,,,,トロンビン液モチダ　ソフトボトル１万,持田製薬,,,,1447.4,,
外用薬,3326700X1033,アルギン酸ナトリウム,５００ｍｇ１管,,,,アルト原末,カイゲンファーマ,,,,198.8,,
